user_id,total_orders,avg_days_between_orders,avg_basket_size,reorder_rate_pct,total_items_purchased,segment
695,3,3.5,11.67,5.71,35,0
696,38,8.65,8.11,72.08,308,3
697,5,15.0,1.2,50.0,6,0
698,5,28.25,17.2,41.86,86,1
699,36,9.89,16.22,70.89,584,3
700,8,2.14,8.38,47.76,67,0
701,7,27.5,9.43,10.61,66,2
702,26,12.08,2.15,58.93,56,0
703,9,7.25,16.33,55.78,147,1
704,6,14.6,13.5,43.21,81,1
705,6,19.8,8.0,22.92,48,2
706,10,16.56,9.3,38.71,93,0
707,12,18.45,3.58,41.86,43,0
708,14,20.08,2.86,57.5,40,0
709,5,7.0,38.4,29.69,192,1
710,16,16.0,10.0,57.5,160,0
711,5,13.5,3.6,44.44,18,0
712,4,30.0,3.75,33.33,15,2
713,15,12.79,6.33,25.26,95,0
714,15,17.07,3.13,53.19,47,0
715,13,16.08,1.92,52.0,25,0
716,4,13.0,11.25,0.0,45,2
717,7,9.67,1.57,27.27,11,0
718,3,29.0,5.67,23.53,17,2
719,72,5.07,12.67,64.25,912,3
720,23,14.41,13.43,61.81,309,0
721,18,10.0,13.0,56.41,234,0
722,8,14.43,9.38,48.0,75,0
723,13,20.0,21.38,50.72,278,1
724,3,18.5,6.67,0.0,20,2
725,9,12.25,12.22,54.55,110,0
726,7,21.17,5.86,39.02,41,2
727,21,17.0,15.38,77.4,323,1
728,18,17.47,13.83,42.17,249,1
729,59,6.16,5.88,90.49,347,3
730,11,18.6,9.0,33.33,99,2
731,9,15.25,9.0,35.8,81,0
732,41,9.03,3.9,44.38,160,3
733,4,16.0,6.25,44.0,25,0
734,7,14.5,34.29,36.25,240,1
735,9,8.25,20.56,50.81,185,1
736,3,21.0,18.33,21.82,55,1
737,15,11.14,7.47,64.29,112,0
738,7,24.67,12.29,44.19,86,2
739,3,30.0,12.0,5.56,36,2
740,5,6.75,15.0,8.0,75,1
741,29,7.82,9.52,50.36,276,0
742,13,19.33,8.85,29.57,115,2
743,5,13.5,8.6,32.56,43,0
744,5,24.75,4.4,22.73,22,2
745,9,8.63,7.0,28.57,63,0
746,8,14.0,4.5,58.33,36,0
747,7,19.67,10.71,45.33,75,2
748,3,13.5,7.33,27.27,22,0
749,9,12.75,9.78,20.45,88,0
750,3,30.0,3.67,9.09,11,2
751,6,29.6,4.5,55.56,27,2
752,11,15.9,9.45,55.77,104,0
753,3,30.0,13.67,9.76,41,2
754,13,19.75,4.92,54.69,64,0
755,12,11.0,9.0,48.15,108,0
756,21,8.9,13.19,46.57,277,0
757,5,11.5,8.4,4.76,42,2
758,33,10.09,6.61,59.63,218,0
759,3,23.0,2.33,14.29,7,2
760,4,12.0,2.0,37.5,8,0
761,8,17.29,10.5,35.71,84,2
762,46,7.56,9.89,69.45,455,3
763,3,28.5,3.33,10.0,10,2
764,3,11.0,19.33,44.83,58,1
765,5,24.75,3.4,23.53,17,2
766,15,5.43,9.13,32.85,137,0
767,31,7.63,8.9,31.16,276,0
768,33,6.97,12.79,72.27,422,3
769,12,17.91,7.5,43.33,90,0
770,4,28.33,12.0,12.5,48,2
771,3,19.5,7.0,14.29,21,2
772,10,4.78,4.4,43.18,44,0
773,9,20.38,6.11,20.0,55,2
774,10,9.44,10.3,53.4,103,0
775,8,20.57,8.13,53.85,65,0
776,3,19.0,4.0,25.0,12,2
777,26,13.44,4.35,73.45,113,0
778,42,4.29,8.31,53.01,349,3
779,6,26.0,18.83,24.78,113,1
780,18,6.0,5.67,49.02,102,0
781,7,22.0,2.43,23.53,17,2
782,4,27.33,14.5,20.69,58,2
783,3,22.5,1.0,33.33,3,2
784,7,19.83,9.71,27.94,68,2
785,10,22.89,7.7,29.87,77,2
786,99,3.19,10.2,84.26,1010,3
787,40,7.79,5.58,56.05,223,3
788,3,26.5,6.33,42.11,19,2
789,11,25.1,3.55,69.23,39,0
790,4,6.67,5.5,31.82,22,0
791,14,4.15,5.71,53.75,80,0
792,8,8.71,13.63,41.28,109,0
793,5,19.75,2.6,61.54,13,0
794,5,25.25,8.2,14.63,41,2
795,12,18.09,2.83,52.94,34,0
796,7,15.33,22.86,51.25,160,1
797,18,16.82,7.11,50.0,128,0
798,12,11.82,5.58,76.12,67,0
799,15,6.64,7.2,75.93,108,0
800,21,12.4,4.24,52.81,89,0
801,5,18.0,6.6,24.24,33,2
802,6,5.2,16.33,28.57,98,1
803,7,23.17,12.29,27.91,86,2
804,15,18.5,7.47,73.21,112,0
805,4,30.0,12.0,25.0,48,2
806,13,14.83,2.15,64.29,28,0
807,21,9.9,1.24,73.08,26,0
808,3,15.5,9.67,3.45,29,2
809,21,6.65,7.62,56.25,160,0
810,3,14.0,7.33,36.36,22,0
811,7,18.83,11.29,49.37,79,0
812,47,7.35,18.0,76.36,846,3
813,5,26.25,3.6,11.11,18,2
814,3,22.0,6.33,42.11,19,2
815,3,8.5,7.67,8.7,23,0
816,4,19.33,34.0,34.56,136,1
817,15,21.36,10.27,62.99,154,0
818,69,5.04,6.28,85.22,433,3
819,4,15.0,13.25,52.83,53,1
820,4,15.0,10.25,34.15,41,0
821,3,18.0,11.33,11.76,34,2
822,3,18.5,22.0,24.24,66,1
823,6,17.2,3.83,73.91,23,0
824,21,15.05,5.29,36.04,111,0
825,9,22.25,3.67,51.52,33,2
826,3,13.0,4.0,66.67,12,0
827,7,21.83,5.86,26.83,41,2
828,6,24.6,1.83,18.18,11,2
829,3,18.0,4.0,8.33,12,2
830,6,27.0,16.33,48.98,98,1
831,19,14.89,5.11,51.55,97,0
832,5,27.0,13.0,44.62,65,2
833,11,21.1,19.91,37.44,219,1
834,21,11.0,11.19,55.32,235,0
835,4,21.0,2.25,0.0,9,2
836,13,16.42,2.38,67.74,31,0
837,4,6.67,18.25,58.9,73,1
838,23,12.36,2.52,34.48,58,0
839,26,10.44,21.12,68.49,549,1
840,9,20.25,5.22,34.04,47,2
841,15,19.36,11.13,34.13,167,2
842,12,9.55,16.5,64.14,198,1
843,4,30.0,10.5,35.71,42,2
844,18,15.0,5.56,68.0,100,0
845,22,6.71,12.09,72.56,266,0
846,4,14.0,13.5,11.11,54,2
847,37,9.78,17.59,80.49,651,3
848,43,5.76,7.3,86.62,314,3
849,29,6.57,3.9,63.72,113,0
850,7,9.67,9.0,52.38,63,0
851,6,10.0,10.67,40.63,64,0
852,37,9.75,15.22,85.61,563,3
853,18,7.71,5.56,61.0,100,0
854,83,3.63,9.17,72.93,761,3
855,15,18.64,19.33,62.07,290,1
856,4,12.0,5.75,8.7,23,2
857,46,7.6,11.65,84.33,536,3
858,30,10.17,2.07,67.74,62,0
859,7,8.17,16.86,58.47,118,1
860,19,13.56,9.68,53.26,184,0
861,3,21.0,1.33,0.0,4,2
862,7,11.5,6.0,14.29,42,0
863,10,19.67,17.5,44.57,175,1
864,29,10.11,5.41,82.8,157,3
865,3,15.5,4.33,0.0,13,2
866,22,16.1,22.82,66.73,502,1
867,5,26.0,2.8,57.14,14,2
868,85,4.27,5.48,68.45,466,3
869,4,14.33,10.75,23.26,43,2
870,44,8.35,15.61,76.42,687,3
871,7,28.17,1.43,30.0,10,2
872,4,23.33,10.0,30.0,40,2
873,8,8.71,16.63,45.11,133,1
874,13,8.17,14.08,62.3,183,0
875,4,7.67,4.75,36.84,19,0
876,4,19.0,11.75,8.51,47,2
877,12,24.18,10.92,52.67,131,2
878,6,6.6,4.83,3.45,29,0
879,56,6.4,9.07,48.23,508,3
880,49,2.71,9.59,81.7,470,3
881,17,14.81,22.53,69.97,383,1
882,4,15.67,6.5,11.54,26,2
883,12,18.36,4.42,39.62,53,2
884,3,24.5,14.33,18.6,43,2
885,21,13.6,4.52,67.37,95,0
886,22,13.0,6.32,58.27,139,0
887,8,15.57,14.0,42.86,112,1
888,15,4.29,10.2,61.44,153,0
889,5,23.75,7.2,22.22,36,2
890,20,12.74,14.8,58.78,296,1
891,15,18.64,14.73,60.18,221,1
892,12,6.45,10.17,26.23,122,0
893,28,8.67,8.29,59.91,232,0
894,66,5.26,21.27,78.28,1404,3
895,5,20.0,5.0,20.0,25,2
896,26,11.48,14.58,64.12,379,1
897,4,16.0,13.0,28.85,52,2
898,52,6.37,5.04,59.16,262,3
899,10,2.56,14.1,22.7,141,0
900,7,11.67,26.29,32.07,184,1
901,4,17.0,3.75,0.0,15,2
902,3,18.0,15.33,2.17,46,2
903,7,14.5,8.86,27.42,62,0
904,8,23.86,3.0,62.5,24,2
905,4,17.33,9.5,7.89,38,2
906,4,30.0,14.5,25.86,58,2
907,23,10.05,12.0,72.83,276,0
908,5,27.5,33.2,31.93,166,1
909,3,11.5,3.67,27.27,11,0
910,12,8.45,1.67,40.0,20,0
911,39,8.76,13.97,74.5,545,3
912,7,7.0,9.0,28.57,63,0
913,27,13.08,5.37,67.59,145,0
914,33,8.13,10.0,54.85,330,3
915,9,19.13,11.44,37.86,103,2
916,6,21.6,2.83,47.06,17,2
917,25,6.92,21.76,69.67,544,1
918,4,13.67,9.25,32.43,37,0
919,10,16.11,13.5,45.93,135,1
920,4,5.67,5.0,65.0,20,0
921,12,22.0,5.33,35.94,64,2
922,3,30.0,14.33,9.3,43,2
923,12,11.82,6.5,17.95,78,0
924,14,21.85,29.43,49.03,412,1
925,3,10.0,6.0,33.33,18,0
926,7,13.33,6.43,40.0,45,0
927,4,4.67,10.25,19.51,41,0
928,8,13.71,3.38,74.07,27,0
929,3,8.0,13.0,5.13,39,0
930,4,17.0,7.25,20.69,29,2
931,3,29.5,15.33,10.87,46,2
932,31,10.6,7.13,66.52,221,3
933,32,10.97,11.53,59.62,369,3
934,5,22.5,1.4,42.86,7,2
935,18,15.0,14.83,39.33,267,1
936,6,27.6,4.5,59.26,27,2
937,10,12.89,7.3,23.29,73,0
938,14,22.69,1.71,70.83,24,0
939,6,21.2,10.17,27.87,61,2
940,7,18.17,12.57,34.09,88,2
941,9,7.25,10.22,50.0,92,0
942,9,5.25,7.89,42.25,71,0
943,3,17.0,2.67,37.5,8,2
944,3,11.0,9.67,13.79,29,2
945,9,21.0,15.44,43.17,139,1
946,18,18.35,17.56,43.99,316,1
947,39,8.55,9.41,76.02,367,3
948,9,17.63,5.33,8.33,48,2
949,8,18.86,2.0,56.25,16,0
950,15,16.64,8.33,80.0,125,0
951,3,22.5,11.0,12.12,33,2
952,3,17.0,4.67,0.0,14,2
953,9,14.13,13.44,49.59,121,1
954,11,19.9,8.0,35.23,88,2
955,5,10.5,6.0,16.67,30,0
956,11,20.6,7.27,37.5,80,2
957,32,5.74,6.22,67.34,199,3
958,37,9.14,12.54,78.66,464,3
959,9,25.75,13.22,40.34,119,2
960,19,7.72,8.11,55.19,154,0
961,49,7.29,7.73,72.3,379,3
962,27,13.46,10.74,54.14,290,0
963,48,4.53,6.38,52.94,306,3
964,99,2.27,7.25,75.49,718,3
965,5,19.0,10.2,49.02,51,0
966,15,11.36,10.33,28.39,155,0
967,4,30.0,10.5,2.38,42,2
968,58,6.26,9.69,75.09,562,3
969,11,13.9,20.18,60.36,222,1
970,6,11.8,3.5,14.29,21,2
971,24,14.17,1.13,77.78,27,0
972,22,9.57,10.91,62.5,240,0
973,25,12.46,22.16,70.76,554,1
974,6,28.0,11.67,20.0,70,2
975,31,11.87,7.0,53.0,217,0
976,4,8.0,16.25,47.69,65,1
977,13,15.42,7.15,60.22,93,0
978,14,17.62,15.36,33.95,215,1
979,14,17.77,3.93,30.91,55,2
980,46,7.82,7.76,50.7,357,3
981,6,3.8,6.5,20.51,39,0
982,13,25.17,37.85,67.28,492,1
983,6,24.4,15.33,31.52,92,2
984,50,2.14,8.22,58.64,411,3
985,9,13.63,5.22,36.17,47,0
986,20,9.0,1.0,95.0,20,0
987,7,16.67,7.86,18.18,55,2
988,3,22.0,1.67,20.0,5,2
989,3,15.5,6.33,36.84,19,0
990,9,14.75,4.44,57.5,40,0
991,5,14.5,2.2,18.18,11,2
992,21,15.55,3.19,61.19,67,0
993,13,15.33,7.62,34.34,99,0
994,10,18.0,18.1,64.64,181,1
995,35,9.0,8.37,63.48,293,3
996,4,16.0,11.25,40.0,45,0
997,17,16.31,6.71,42.98,114,0
998,26,8.12,13.27,70.72,345,3
999,38,8.84,26.34,70.43,1001,1
1000,7,12.17,14.71,68.93,103,1
1001,5,28.75,16.0,37.5,80,2
1002,18,14.47,6.06,29.36,109,0
1003,8,9.0,14.0,51.79,112,0
1004,55,6.13,20.05,81.14,1103,3
1005,10,14.56,10.7,45.79,107,0
1006,4,30.0,7.5,6.67,30,2
1007,8,8.86,7.25,41.38,58,0
1008,6,16.6,8.83,9.43,53,2
1009,19,16.28,9.68,57.61,184,0
1010,4,20.67,10.75,18.6,43,2
1011,7,23.0,19.71,35.51,138,1
1012,8,11.0,9.5,57.89,76,0
1013,19,7.78,11.89,50.44,226,0
1014,6,23.0,1.33,37.5,8,2
1015,11,17.5,3.09,8.82,34,2
1016,5,11.0,18.2,42.86,91,1
1017,5,22.5,5.4,44.44,27,2
1018,86,4.19,12.01,79.28,1033,3
1019,9,22.38,13.0,36.75,117,2
1020,4,11.67,10.0,32.5,40,0
1021,32,9.74,21.22,65.54,679,1
1022,78,4.34,7.45,59.38,581,3
1023,15,6.07,15.27,32.31,229,0
1024,99,0.66,1.38,85.4,137,3
1025,7,19.0,10.0,17.14,70,2
1026,5,7.25,1.6,50.0,8,0
1027,47,5.76,9.74,61.79,458,3
1028,3,24.5,17.67,28.3,53,1
1029,26,11.72,2.69,70.0,70,0
1030,3,30.0,3.33,10.0,10,2
1031,9,27.0,2.33,61.9,21,2
1032,3,30.0,17.33,32.69,52,2
1033,4,24.0,12.25,4.08,49,2
1034,6,16.4,7.17,41.86,43,0
1035,27,10.65,11.59,51.12,313,0
1036,31,6.33,20.71,68.85,642,1
1037,7,19.5,24.57,48.84,172,1
1038,14,15.15,9.71,61.76,136,0
1039,6,20.2,2.17,53.85,13,0
1040,8,10.29,15.5,42.74,124,1
1041,15,8.29,9.73,50.0,146,0
1042,7,13.33,10.57,33.78,74,0
1043,9,23.25,17.56,37.97,158,1
1044,26,10.36,6.65,40.46,173,0
1045,3,18.5,14.67,27.27,44,2
1046,3,16.5,39.33,29.66,118,1
1047,12,21.0,12.08,48.97,145,2
1048,3,8.5,8.33,28.0,25,0
1049,17,12.75,4.76,45.68,81,0
1050,26,10.8,3.81,61.62,99,0
1051,12,10.0,1.75,47.62,21,0
1052,20,10.58,2.4,50.0,48,0
1053,4,15.33,4.0,18.75,16,2
1054,5,23.5,11.6,44.83,58,2
1055,15,6.0,14.47,53.46,217,0
1056,16,18.4,25.56,64.3,409,1
1057,3,20.0,27.67,28.92,83,1
1058,43,8.45,2.35,63.37,101,3
1059,35,7.41,28.63,75.55,1002,1
1060,10,19.56,1.4,21.43,14,2
1061,3,18.0,4.0,16.67,12,2
1062,12,7.18,9.67,26.72,116,0
1063,3,23.5,2.33,14.29,7,2
1064,7,22.67,13.57,27.37,95,2
1065,5,25.75,10.8,25.93,54,2
1066,54,4.23,11.65,59.14,629,3
1067,18,13.12,10.17,52.46,183,0
1068,3,18.5,2.0,33.33,6,2
1069,6,25.0,10.67,31.25,64,2
1070,4,26.0,9.75,17.95,39,2
1071,8,10.57,4.38,28.57,35,0
1072,15,6.43,9.47,64.79,142,0
1073,5,29.75,4.0,20.0,20,2
1074,3,7.0,12.0,13.89,36,0
1075,83,2.87,5.42,81.78,450,3
1076,7,25.0,3.14,45.45,22,2
1077,12,13.27,9.0,25.93,108,0
1078,8,6.43,7.0,42.86,56,0
1079,8,20.57,7.88,41.27,63,2
1080,12,7.27,6.58,55.7,79,0
1081,7,7.17,5.86,17.07,41,0
1082,8,23.0,6.13,28.57,49,2
1083,20,11.89,10.25,58.54,205,0
1084,33,9.06,8.09,39.33,267,0
1085,3,18.0,2.67,50.0,8,0
1086,5,4.25,3.4,23.53,17,0
1087,4,30.0,4.0,12.5,16,2
1088,15,16.86,14.13,30.66,212,1
1089,15,12.14,8.47,36.22,127,0
1090,4,2.67,2.75,63.64,11,0
1091,5,21.5,9.2,36.96,46,2
1092,8,5.14,7.5,56.67,60,0
1093,8,17.43,10.25,52.44,82,0
1094,5,15.0,7.0,22.86,35,2
1095,31,11.23,12.19,68.25,378,3
1096,19,7.83,6.53,46.77,124,0
1097,3,29.0,6.33,26.32,19,2
1098,3,30.0,1.0,66.67,3,2
1099,8,9.71,1.13,55.56,9,0
1100,7,9.33,9.43,69.7,66,0
1101,23,14.32,3.04,48.57,70,0
1102,9,21.13,3.11,57.14,28,0
1103,7,9.67,3.29,39.13,23,0
1104,7,7.5,6.0,33.33,42,0
1105,7,7.0,14.57,54.9,102,0
1106,8,8.86,5.5,61.36,44,0
1107,32,7.84,14.84,76.0,475,3
1108,9,15.88,14.56,53.44,131,1
1109,38,8.97,9.03,70.85,343,3
1110,4,22.67,7.0,39.29,28,2
1111,12,9.0,16.5,42.93,198,1
1112,11,15.2,11.45,34.92,126,0
1113,4,25.67,5.5,9.09,22,2
1114,3,29.0,8.33,12.0,25,2
1115,12,11.45,2.75,30.3,33,0
1116,15,12.29,10.67,50.63,160,0
1117,5,18.25,8.8,20.45,44,2
1118,9,14.13,9.44,67.06,85,0
1119,5,30.0,12.0,36.67,60,2
1120,74,4.08,9.69,89.82,717,3
1121,4,18.0,10.75,23.26,43,2
1122,20,10.26,12.1,55.79,242,0
1123,7,18.17,8.14,21.05,57,2
1124,10,19.44,9.9,55.56,99,0
1125,5,8.75,4.4,59.09,22,0
1126,10,24.11,5.7,56.14,57,2
1127,6,15.8,5.33,18.75,32,2
1128,8,25.0,9.0,48.61,72,2
1129,3,8.0,14.33,13.95,43,0
1130,49,6.35,6.29,82.79,308,3
1131,7,10.5,2.14,33.33,15,0
1132,12,11.91,9.42,31.86,113,0
1133,6,24.2,5.0,13.33,30,2
1134,10,3.44,10.8,43.52,108,0
1135,4,22.33,7.25,24.14,29,2
1136,25,13.21,10.56,68.56,264,0
1137,15,19.0,17.93,41.64,269,1
1138,59,5.19,3.34,72.59,197,3
1139,29,12.46,20.14,56.85,584,1
1140,11,13.5,3.36,56.76,37,0
1141,30,7.69,7.33,44.09,220,0
1142,38,9.46,3.55,74.07,135,3
1143,3,30.0,7.0,19.05,21,2
1144,3,24.0,10.33,16.13,31,2
1145,3,8.5,14.0,9.52,42,0
1146,3,10.5,8.33,16.0,25,0
1147,15,12.57,5.67,64.71,85,0
1148,4,11.67,16.25,38.46,65,1
1149,4,5.67,2.5,40.0,10,0
1150,47,4.17,8.4,67.59,395,3
1151,5,29.5,30.2,43.71,151,1
1152,4,30.0,6.0,29.17,24,2
1153,6,24.8,8.33,48.0,50,2
1154,3,17.5,9.0,7.41,27,2
1155,18,12.82,3.61,76.92,65,0
1156,16,16.47,19.94,73.98,319,1
1157,15,4.5,6.6,34.34,99,0
1158,9,16.75,4.0,38.89,36,0
1159,5,23.5,8.4,14.29,42,2
1160,5,30.0,16.0,30.0,80,2
1161,9,13.63,13.0,40.17,117,0
1162,22,8.67,7.18,61.39,158,0
1163,11,15.6,8.09,37.08,89,0
1164,78,4.71,7.24,67.08,565,3
1165,23,11.45,6.74,45.81,155,0
1166,9,18.88,7.0,66.67,63,0
1167,5,12.5,9.4,19.15,47,2
1168,3,6.5,15.33,23.91,46,1
1169,13,9.5,7.77,37.62,101,0
1170,16,15.8,10.63,42.94,170,0
1171,35,8.5,4.4,68.83,154,3
1172,3,10.5,9.0,3.7,27,2
1173,55,6.39,7.95,64.3,437,3
1174,3,30.0,8.67,30.77,26,2
1175,5,23.75,12.4,46.77,62,2
1176,11,14.4,6.27,59.42,69,0
1177,51,7.08,6.16,68.15,314,3
1178,11,23.3,6.82,64.0,75,0
1179,10,19.56,6.1,45.9,61,2
1180,11,21.8,18.18,37.0,200,1
1181,10,24.67,4.8,20.83,48,2
1182,3,24.0,9.33,14.29,28,2
1183,4,30.0,9.5,13.16,38,2
1184,8,11.0,10.5,34.52,84,0
1185,10,19.44,12.9,43.41,129,1
1186,17,10.81,12.18,35.75,207,0
1187,3,7.0,15.33,63.04,46,1
1188,10,9.33,8.6,41.86,86,0
1189,7,13.0,4.43,9.68,31,2
1190,3,7.5,15.67,27.66,47,1
1191,47,7.5,2.53,60.5,119,3
1192,3,24.5,16.0,14.58,48,2
1193,3,19.0,16.67,22.0,50,1
1194,4,17.33,6.25,12.0,25,2
1195,4,19.0,9.25,27.03,37,2
1196,22,15.0,9.68,46.01,213,0
1197,77,4.75,18.73,83.22,1442,3
1198,6,16.2,9.17,43.64,55,0
1199,43,8.21,15.95,64.43,686,3
1200,4,25.67,4.25,23.53,17,2
1201,6,27.2,5.17,64.52,31,2
1202,61,5.97,4.72,75.69,288,3
1203,35,6.85,9.43,50.3,330,3
1204,10,16.44,11.9,68.07,119,0
1205,6,18.0,3.67,27.27,22,2
1206,18,7.29,6.44,52.59,116,0
1207,5,20.5,4.0,10.0,20,2
1208,5,30.0,22.2,29.73,111,1
1209,8,9.14,8.0,50.0,64,0
1210,17,16.25,9.82,44.31,167,0
1211,4,7.0,9.0,38.89,36,0
1212,14,11.69,8.36,36.75,117,0
1213,42,5.39,6.55,90.18,275,3
1214,7,24.67,8.29,36.21,58,2
1215,14,20.31,10.07,64.54,141,0
1216,28,7.44,12.5,52.86,350,0
1217,9,8.5,8.22,41.89,74,0
1218,3,4.5,5.67,17.65,17,0
1219,24,9.7,3.33,73.75,80,0
1220,15,13.43,9.0,74.07,135,0
1221,26,7.92,14.42,82.93,375,3
1222,4,20.67,18.5,20.27,74,1
1223,3,10.5,23.0,33.33,69,1
1224,12,14.27,1.75,42.86,21,0
1225,26,11.44,8.38,56.88,218,0
1226,5,3.25,10.6,7.55,53,0
1227,4,16.33,5.5,22.73,22,2
1228,3,30.0,9.67,6.9,29,2
1229,3,30.0,12.0,33.33,36,2
1230,3,13.0,6.67,25.0,20,0
1231,16,16.93,20.5,58.23,328,1
1232,24,11.57,1.79,74.42,43,0
1233,8,22.14,5.63,8.89,45,2
1234,18,9.76,7.17,24.03,129,0
1235,8,18.29,9.13,30.14,73,2
1236,20,9.84,10.1,62.38,202,0
1237,28,10.78,22.82,67.92,639,1
1238,29,12.32,11.07,62.93,321,0
1239,3,14.5,6.0,27.78,18,2
1240,62,4.9,13.32,69.01,826,3
1241,13,19.25,13.77,58.1,179,1
1242,71,4.31,10.68,56.2,758,3
1243,10,18.56,4.4,45.45,44,0
1244,9,17.5,5.33,6.25,48,2
1245,5,21.5,9.6,43.75,48,2
1246,52,3.41,7.04,62.02,366,3
1247,8,13.29,5.88,48.94,47,0
1248,3,30.0,11.0,21.21,33,2
1249,18,15.12,13.72,48.99,247,1
1250,53,5.98,13.09,63.83,694,3
1251,19,11.56,6.95,34.09,132,0
1252,13,15.92,9.54,53.23,124,0
1253,7,10.83,9.0,33.33,63,0
1254,25,14.54,4.84,68.6,121,0
1255,6,5.6,9.5,17.54,57,0
1256,5,19.25,11.4,29.82,57,2
1257,3,30.0,3.0,11.11,9,2
1258,11,7.7,8.0,17.05,88,0
1259,14,7.0,6.0,64.29,84,0
1260,11,13.8,3.55,58.97,39,0
1261,9,21.63,24.11,37.79,217,1
1262,3,29.5,1.33,25.0,4,2
1263,26,12.36,8.0,13.94,208,0
1264,50,7.35,17.56,67.77,878,3
1265,5,23.75,3.4,35.29,17,2
1266,13,15.83,7.69,49.0,100,0
1267,27,12.35,11.96,60.06,323,0
1268,5,6.75,12.6,20.63,63,0
1269,5,8.5,2.0,50.0,10,0
1270,12,14.73,6.33,22.37,76,2
1271,48,7.66,14.6,73.04,701,3
1272,19,14.83,10.68,44.83,203,0
1273,7,23.33,2.71,57.89,19,2
1274,10,26.11,4.8,68.75,48,2
1275,6,14.2,3.67,27.27,22,0
1276,9,12.88,10.67,42.71,96,0
1277,6,25.2,8.83,28.3,53,2
1278,4,21.0,16.75,25.37,67,1
1279,8,22.57,10.38,43.37,83,2
1280,30,9.28,4.5,48.89,135,0
1281,21,11.2,9.76,65.85,205,0
1282,4,21.0,3.0,25.0,12,2
1283,11,4.9,7.73,36.47,85,0
1284,10,20.78,14.2,36.62,142,1
1285,46,5.13,6.76,60.13,311,3
1286,7,21.67,18.29,42.19,128,1
1287,7,20.0,3.71,11.54,26,2
1288,8,9.86,21.13,55.62,169,1
1289,4,15.0,20.5,18.29,82,1
1290,10,9.67,3.6,19.44,36,0
1291,20,5.42,3.35,73.13,67,0
1292,20,15.32,6.3,46.03,126,0
1293,20,5.89,8.3,49.4,166,0
1294,3,7.5,16.67,46.0,50,1
1295,5,22.5,8.2,9.76,41,2
1296,15,17.36,16.8,65.48,252,1
1297,6,13.8,8.5,29.41,51,0
1298,8,23.29,12.0,38.54,96,2
1299,8,26.71,11.0,43.18,88,2
1300,6,5.4,11.17,43.28,67,0
1301,12,21.45,8.42,50.5,101,2
1302,3,30.0,13.33,7.5,40,2
1303,6,13.6,18.83,42.48,113,1
1304,4,12.0,11.0,15.91,44,2
1305,5,17.0,9.8,16.33,49,2
1306,6,5.0,21.0,48.41,126,1
1307,4,30.0,5.5,13.64,22,2
1308,3,30.0,8.33,32.0,25,2
1309,15,14.21,7.73,39.66,116,0
1310,99,2.26,7.56,66.31,748,3
1311,17,5.13,7.12,67.77,121,0
1312,5,19.25,12.0,50.0,60,1
1313,11,5.3,9.82,19.44,108,0
1314,21,12.25,9.57,52.24,201,0
1315,9,20.0,7.89,53.52,71,0
1316,8,15.29,7.88,68.25,63,0
1317,8,24.86,4.63,56.76,37,2
1318,3,7.0,13.67,7.32,41,0
1319,6,22.4,9.83,32.2,59,2
1320,25,10.5,7.4,56.22,185,0
1321,17,18.69,11.71,64.32,199,0
1322,4,28.67,4.25,11.76,17,2
1323,7,9.33,9.0,31.75,63,0
1324,4,17.0,17.0,19.12,68,1
1325,8,18.71,4.0,28.13,32,2
1326,8,11.57,2.13,76.47,17,0
1327,23,9.45,4.35,44.0,100,0
1328,9,10.5,9.11,29.27,82,0
1329,3,27.5,7.33,9.09,22,2
1330,7,14.33,7.29,29.41,51,0
1331,11,21.1,18.0,50.0,198,1
1332,11,18.5,10.82,26.05,119,2
1333,3,20.0,21.0,22.22,63,1
1334,14,13.77,7.43,48.08,104,0
1335,10,10.33,10.9,22.94,109,0
1336,6,8.6,9.83,23.73,59,0
1337,6,27.8,8.67,28.85,52,2
1338,16,16.4,17.44,35.84,279,1
1339,7,19.83,17.14,50.0,120,1
1340,14,15.0,6.64,49.46,93,0
1341,5,30.0,1.4,14.29,7,2
1342,6,6.6,8.17,42.86,49,0
1343,7,13.33,7.0,22.45,49,0
1344,27,12.69,2.11,61.4,57,0
1345,15,16.36,11.13,34.13,167,0
1346,12,15.91,14.33,50.0,172,1
1347,11,16.0,2.36,42.31,26,0
1348,11,14.4,3.0,54.55,33,0
1349,22,12.24,5.09,71.43,112,0
1350,13,10.42,7.15,36.56,93,0
1351,8,17.14,10.38,21.69,83,2
1352,29,10.32,11.48,48.65,333,0
1353,7,26.17,8.86,32.26,62,2
1354,6,22.6,3.0,27.78,18,2
1355,10,17.11,11.6,27.59,116,2
1356,13,19.83,13.69,41.57,178,1
1357,8,29.86,6.75,77.78,54,2
1358,6,25.4,13.67,18.29,82,2
1359,48,7.6,2.69,93.02,129,3
1360,19,18.0,15.53,46.44,295,1
1361,12,20.18,4.92,35.59,59,2
1362,4,26.0,17.5,22.86,70,2
1363,15,17.57,8.6,34.88,129,2
1364,6,14.4,6.5,10.26,39,2
1365,31,11.67,16.29,63.37,505,1
1366,7,6.83,2.57,38.89,18,0
1367,4,21.67,1.5,50.0,6,2
1368,35,7.41,5.23,49.18,183,0
1369,3,30.0,14.67,27.27,44,2
1370,6,17.2,14.0,11.9,84,2
1371,5,26.5,2.4,16.67,12,2
1372,20,15.47,18.55,42.59,371,1
